station_id,station_name,latitude,longitude,district_2024,charger_count,fast_charger_count,slow_charger_count,unknown_speed_count,public_charger_count,limited_charger_count,public_charger_ratio_percent,fast_charger_ratio_percent,representative_address,operator_name
ME25A117,강화공설운동장 제1주차장,37.7472598,126.4728685,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 강화읍 국화리 224-1,기후부
ME25A119,강화종합전시관 주차장,37.7429342,126.4875845,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 강화읍 남산리 25-3,기후부
ME25A121,강화읍 신문 제3 공영주차장,37.7437447,126.4810115,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 강화읍 신문리 480-7,기후부
ME25A123,E-share 강화군장애인복지관,37.7355122,126.4816011,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 강화읍 남산리 357-4,기후부
ME25A125,길상면 주민복합센터,37.6424719,126.4895685,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 길상면 마니산로 21,환경부
ME25A134,삼산면 주민자치센터,37.7055587,126.3202336,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 삼산면 석모리 1541,환경부
ME25A139,양사면 교산리 공영주차장,37.798412,126.4067982,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 양사면 전망대로 1392,환경부
ME25A140,강화평화전망대 주차장,37.825308,126.4342313,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 양사면 철산리 11-44,기후부
ME25A142,동막해변 제1공영주차장(노외),37.5943318,126.4588242,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 화도면 동막리 18,기후부
ME25A143,화도면 동막해변 공영주차장,37.5951605,126.4564131,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 화도면 동막리 60-1,환경부
ME25A144,동막해변 노상주차장,37.5939559,126.4578905,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 화도면 동막리 8-1,환경부
ME25A147,강화갯벌센터,37.6097915,126.3869315,강화군,1,1,0,0,1,0,100.0,100.0,인천광역시 강화군 화도면 여차리 917,환경부
ME25A148,한국산업단지공단 차량지원시설,37.4119401,126.704544,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 남동대로 322 (논현동),환경부
ME25A150,E-share 성동원,37.4848643,126.7182825,부평구,1,1,0,0,1,0,100.0,100.0,인천광역시 부평구 경인로 880 (부평동),기후부
ME25A152,국립생물자원관,37.5654271,126.6369886,서구,1,1,0,0,1,0,100.0,100.0,인천광역시 검단구 환경로 42 (오류동),환경부
ME25A153,E-share 동심원,37.4058137,126.6650127,연수구,1,1,0,0,1,0,100.0,100.0,인천광역시 연수구 봉재산로 68 (동춘동),환경부
ME25A157,월미공원역,37.4762362,126.6061732,중구,1,1,0,0,1,0,100.0,100.0,인천광역시 제물포구 월미로 482 (북성동1가),환경부
ME25A160,물환경관,37.5684444,126.6416722,서구,1,1,0,0,1,0,100.0,100.0,"인천광역시 검단구 환경로 42 (오류동,국립생물자원관)",환경부
ME25A162,한국산업단지공단 남동지식산업센터 2,37.3927099,126.6966864,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 남동동로 84 (고잔동),기후부
ME25A211,강화읍 남산리 (구풍물시장)주차장,37.7427029,126.4901084,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 강화읍 남산리 573,기후부
ME25A220,강화군 행복센터,37.740252,126.4873246,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 강화읍 남문로 13,기후부
ME25A224,강화군 남부노인문화센터,37.6432001,126.487202,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 길상면 온수리 767,기후부
ME25A231,광성보주차장,37.6636638,126.5260463,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 불은면 해안동로466번길 8-19,기후부
ME25A232,삼산면 매음리 제1공영주차장,37.6851974,126.3163775,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 삼산면 매음리 641-10,기후부
ME25A236,신정체육시설,37.7299078,126.509409,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 선원면 신정리 700,기후부
ME25A237,선원면 창리 제2공영주차장,37.7236338,126.4833962,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 선원면 창리 606-10,기후부
ME25A238,선원면 창리 제1공영주차장,37.7237559,126.4782043,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 선원면 창리 665-2,기후부
ME25A251,검단동 행정복지센터,37.6050506,126.6617904,서구,2,2,0,0,2,0,100.0,100.0,인천광역시 검단구 검단로529번길 14 (마전동),기후부
ME25A255,모도 박주기 공영주차장,37.5301406,126.4089301,옹진군,2,2,0,0,2,0,100.0,100.0,인천광역시 옹진군 북도면 모도리 255-3,기후부
ME25A258,아라파크웨이 공영주차장,37.5834957,126.7733907,계양구,2,2,0,0,2,0,100.0,100.0,인천광역시 계양구 평동 17-15,기후부
ME25A259,계산택지4공영주차장,37.5318883,126.7350489,계양구,2,2,0,0,2,0,100.0,100.0,"인천광역시 계양구 도두리로6번길 23 (작전동,계산4 공영주차장)",기후부
ME25A318,강화공설운동장 제2주차장,37.7467082,126.4724701,강화군,3,3,0,0,3,0,100.0,100.0,인천광역시 강화군 강화읍 국화리 224-4,기후부
ME25A322,강화읍 신문 제2공영주차장,37.7485254,126.4789307,강화군,3,3,0,0,3,0,100.0,100.0,인천광역시 강화군 강화읍 향나무길 8,환경부
ME25A335,석모도만남의광장 공영주차장,37.6945463,126.3492504,강화군,3,3,0,0,3,0,100.0,100.0,인천광역시 강화군 삼산면 석포리 547-15,환경부
ME25A426,길상공설운동장 주차장,37.6357132,126.4962825,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 길상면 온수리 605-20,기후부
ME25A427,길상면 온수리 공영주차장,37.6352132,126.4916778,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 길상면 온수리 622-33,환경부
ME25A429,내가면 외포리 공영주차장,37.7005427,126.383436,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 내가면 해안서로 855,기후부
ME25A430,해누리공원 주차장,37.7073296,126.3578348,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 내가면 해안서로 1110,기후부
ME25A433,민머루해수욕장 공영주차장,37.6520484,126.3335076,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 삼산면 매음리 872,환경부
ME25A445,함허동천 주차장,37.6096011,126.4576157,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 화도면 사기리 439-5,기후부
ME25A446,마니산 주차장,37.6344168,126.4241119,강화군,4,4,0,0,4,0,100.0,100.0,인천광역시 강화군 화도면 상방리 362-1,기후부
ME25A449,서창어울마당,37.4274679,126.7471055,남동구,4,4,0,0,4,0,100.0,100.0,인천광역시 남동구 서창남로 99 (서창동),환경부
ME25A456,영흥늘푸른센터,37.2588475,126.4935813,옹진군,4,4,0,0,4,0,100.0,100.0,인천광역시 옹진군 영흥면 영흥로176번길 8,기후부
ME25A461,한국산업단지공단 남동지식산업센터 1,37.3927099,126.6966864,남동구,4,4,0,0,4,0,100.0,100.0,인천광역시 남동구 남동동로 84 (고잔동),기후부
AH000007,인천 농림축산검역본부,37.464393,126.684148,미추홀구,2,2,0,0,2,0,100.0,100.0,인천광역시 미추홀구 주안로 129 1층 옥외 주차장,아하(주)
AH000015,인천동수중학교,37.484284136,126.71943906,부평구,1,0,1,0,0,1,0.0,0.0,인천광역시 부평구 동수로 8,아하(주)
AH000108,인천 검단구청,37.59240921,126.6805794,서구,24,2,22,0,24,0,100.0,8.33,인천광역시 검단구 독정로125번길 12,(주)아하
AH000109,인천서구 루원씨티,37.52391674,126.6802365,서구,3,0,3,0,3,0,100.0,0.0,인천광역시 서해구 봉오대로 270,(주)아하
AH000113,인천 송도글로벌아케이드,37.39354016,126.64494035,연수구,3,0,3,0,3,0,100.0,0.0,인천광역시 연수구 컨벤시아대로130번길 20,(주)아하
AM900059,인천백병원,37.48171344,126.6458315,동구,2,0,2,0,2,0,100.0,0.0,인천광역시 제물포구 샛골로 214 인천백병원 지상주차장 지상1층 주차장,아마노코리아
AM900060,섬뜰아래캠핑장,37.39612175,126.4248338,중구,2,0,2,0,2,0,100.0,0.0,인천광역시 영종구 대무의로 229 주차장 지상1층 주차장,아마노코리아
AM900063,퍼스트하임프라자,37.45536466,126.7196678,남동구,3,0,3,0,3,0,100.0,0.0,인천광역시 남동구 호구포로 818 지하주차장,아마노코리아
BNBN0113,인천 남동구 만수시장,37.4600425,126.7317959,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 만수로27번길 10-11 만수시장,(주)블루네트웍스
BNBN0162,인천 남동구 용천 공영주차장,37.4596901,126.7154798,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 석산로208번길 25 용천 공영주차장,(주)블루네트웍스
BNBN0369,인천 남동구 통계청,37.4461148,126.7034622,남동구,1,0,1,0,1,0,100.0,0.0,인천 남동구 구월동 1460,블루네트웍스
BNBN0455,인천 만월1호 공영주차장,37.464584,126.726227,남동구,3,3,0,0,3,0,100.0,100.0,인천광역시 남동구 만수동 840 만월1호 공영주차장,(주)블루네트웍스
BNBN0595,인천 중구 인천세관,37.4577716,126.628815,중구,4,0,4,0,4,0,100.0,0.0,"인천광역시 제물포구 서해대로 339 (항동7가, 인천세관)",블루네트웍스
BNBN0744,인천세관 통합검사장,37.422217,126.616525,연수구,6,4,2,0,6,0,100.0,66.67,인천광역시 연수구 인천타워대로599번길 67,블루네트웍스
BNBN0936,인천 간석자유시장,37.463942,126.7153757,남동구,8,2,6,0,8,0,100.0,25.0,인천광역시 남동구 백범로 312-1 주차장,블루네트웍스
BNBN1259,인천 남동구 구월동 구월근린공원 공영주차장,37.4573754,126.7188991,남동구,7,0,7,0,7,0,100.0,0.0,"인천광역시 남동구 구월로 251 (구월동, 올림픽국민생활체육관)",블루네트웍스
BNBN1267,인천 남동구 구월동 문화로 노상 공영주차장1,37.4474043,126.695536,남동구,1,0,1,0,1,0,100.0,0.0,"인천광역시 남동구 문화서로23번길 9 (구월동, 수협은행) 수협 옆",블루네트웍스
BNBN1269,인천 남동구 구월동 인천교육청 학생안전체험관 부설공영주차장,37.4518643,126.7158839,남동구,2,0,2,0,2,0,100.0,0.0,"인천광역시 남동구 구월남로232번길 31 (구월동, 인천광역시교육청학생안전체험관)",블루네트웍스
BNBN1299,인천 남동구 구월동 문화로 노상공영주차장2,37.4474043,126.695536,남동구,2,0,2,0,2,0,100.0,0.0,"인천광역시 남동구 문화서로23번길 9 (구월동, 수협은행) 수협 앞",블루네트웍스
BNBN1300,인천 남동구 만수동 진주4호 공영주차장,37.4585373,126.7260746,남동구,2,0,2,0,2,0,100.0,0.0,"인천광역시 남동구 구월말로 108-12 (만수동, 만수빌라) 인천광역시 남동구 만수동 895-4",블루네트웍스
BNBN1301,인천 남동구 구월동 진솔 공영주차장,37.4485309,126.6952124,남동구,2,0,2,0,2,0,100.0,0.0,"인천광역시 남동구 인주대로522번길 47 (구월동, 공영주차장)",블루네트웍스
BNBN1302,인천 남동구 남촌동 남동산단1호 공영주차장,37.413691,126.7036115,남동구,2,0,2,0,2,0,100.0,0.0,인천광역시 남동구 남촌동 624-13 남동구 남촌동 624-14,블루네트웍스
BNBN1303,인천 남동구 남촌동 남동산단3호 공영주차장,37.413691,126.7036115,남동구,2,0,2,0,2,0,100.0,0.0,인천광역시 남동구 남촌동 624-13 남촌동 624-15,블루네트웍스
BNBN1304,인천 남동구 고잔동 남동산단5호 공영주차장,37.3957508,126.6837319,남동구,2,0,2,0,2,0,100.0,0.0,인천광역시 남동구 고잔동 697-20 고잔동 697-21,블루네트웍스
BNBN1305,인천 남동구 만수동 만수어린이공원 공영주차장,37.453685178,126.72760185,남동구,1,0,1,0,1,0,100.0,0.0,인천광역시 남동구 구월로336번길 36 만수어린이공영주차장,(주)블루네트웍스
BNBN1309,인천웨딩홀 엘마리노 앳 인천,37.448889147,126.62226728,중구,5,0,5,0,5,0,100.0,0.0,인천광역시 제물포구 서해대로 227 앨마리노 앳 인천,(주)블루네트웍스
BNKA0301,한국자산관리공사 인천지역본부,37.453081,126.701898,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 예술로 212 주차장,블루네트웍스
BNKE0501,만수시장 공영주차장,37.46003,126.731685,남동구,1,1,0,0,1,0,100.0,100.0,인천광역시 남동구 만수로27번길 10-11 만수시장 공영주차장,블루네트웍스
BNKE0502,돌산마루1호 공영주차장,37.464818,126.718217,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 용천로176번길 70 인천광역시 남동구 간석동 940-1,블루네트웍스
BNKE0503,용천 공영주차장,37.45978,126.715461,남동구,2,2,0,0,2,0,100.0,100.0,인천광역시 남동구 석산로208번길 25 용천 공영주차장,블루네트웍스
BNKG3302,삼성스토어 연수송도,37.412788,126.689131,연수구,3,0,3,0,3,0,100.0,0.0,인천광역시 연수구 연수동 584-2 지젤하우스,블루네트웍스
BNKH3801,인천 계양구 보건소,37.536451,126.736221,계양구,2,2,0,0,2,0,100.0,100.0,인천광역시 계양구 계산동 1077-2 계양구보건소,블루네트웍스
BPA00008,청라스퀘어세븐,37.53,126.64,서구,4,0,4,0,4,0,100.0,0.0,인천광역시 서해구 청라루비로 76 청라스퀘어7 지하2층,차밥스
BPA00031,청라호반베르디움3차,37.53,126.65,서구,4,1,3,0,1,3,25.0,25.0,인천광역시 서해구 청라에메랄드로76번길 14 청라호반베르디움3차 지하2층 주차장,차밥스
BSBS0001,보스시큐리티사옥,37.438288,126.683763,미추홀구,2,0,2,0,2,0,100.0,0.0,인천광역시 미추홀구 매소홀로 556 보스빌딩 1층 주차장,보스시큐리티(주)
BT000048,가정2동주민센터,37.5263144,126.6777063,서구,2,2,0,0,2,0,100.0,100.0,인천광역시 서해구 서곶로 100,보타리에너지
BT000108,가정1동행정복지센터,37.5213857,126.6759627,서구,2,2,0,0,2,0,100.0,100.0,인천광역시 서해구 가정로406번길 25 가정동 490-17,보타리에너지(주)
BT000190,청라 BRT 전기버스 공영주차장,37.51343,126.6251,서구,6,6,0,0,6,0,100.0,100.0,인천광역시 서해구 파랑로 105 청라동 195-4,보타리에너지(주)
CA000104,화개정원 제2공영주차장,37.783473247,126.2903871,강화군,2,2,0,0,2,0,100.0,100.0,인천광역시 강화군 교동면 교동동로471번길 6-62 공영주차장,이웨이브(주)
CCG00001,인천산업용품유통센터(1단지),37.486197916,126.65275119,동구,33,0,33,0,33,0,100.0,0.0,인천광역시 제물포구 방축로37번길 30 1단지 지하주차장,코콤
CCG00002,인천산업용품유통센터(2단지),37.484827715,126.654796,동구,38,0,38,0,38,0,100.0,0.0,인천광역시 제물포구 방축로83번길 23 2단지 지하주차장,코콤
CCG00003,인천산업용품유통센터(3단지),37.484122912,126.65611182,동구,6,0,6,0,6,0,100.0,0.0,인천광역시 제물포구 방축로 105 3단지 지하주차장,코콤
CG000004,인천 삼정기업(시민개방 충전소),37.4571701,126.6469274,미추홀구,2,2,0,0,2,0,100.0,100.0,인천광역시 미추홀구 인주대로 88 삼정기업 실외주차장(택시 부지),서울씨엔지(서울이브이)
CG000005,인천 영창운수(시민개방 충전소),37.4815293,126.6253664,동구,2,2,0,0,2,0,100.0,100.0,인천광역시 제물포구 만석로 67 영창운수 실외주차장(택시 부지),서울씨엔지(서울이브이)
CG000008,부평 상진빌딩(실외주차장),37.5163134,126.7060914,부평구,2,2,0,0,2,0,100.0,100.0,인천광역시 부평구 마장로426번길 33 상진빌딩 실외주차장(건물 옆),서울씨엔지(서울이브이)
CG000034,송도 롯데캐슬아파트_103동,37.3870586,126.6678075,연수구,2,0,2,0,0,2,0.0,0.0,인천광역시 연수구 송도과학로27번길 70 롯데캐슬 103동 지하 2층 주차장,서울씨엔지(서울이브이)
CG000049,송도 롯데캐슬아파트_106동,37.386977969,126.66635682,연수구,2,0,2,0,0,2,0.0,0.0,인천광역시 연수구 송도과학로27번길 70 롯데캐슬 106동 지하 2층 주차장,서울씨엔지(서울이브이)
CG000077,인천 한별렉스힐아파트,37.4526751,126.7544904,남동구,2,0,2,0,0,2,0.0,0.0,인천광역시 남동구 장자북로 47 한별렉스힐아파트 지하주차장,서울씨엔지(서울이브이)
CG000079,용현자이크레스트,37.454671,126.647335,미추홀구,2,2,0,0,0,2,0.0,100.0,인천광역시 미추홀구 낙섬동로 134 용현자이크레스트 B1F 12번 기둥 인근,서울씨엔지(서울이브이)
CGG00001,인천 온더플로우(4F),37.4983509,126.5674032,중구,2,1,1,0,2,0,100.0,50.0,인천광역시 영종구 월촌길 69 지상 4층 주차장,서울씨엔지(서울이브이)
CGG00004,강화 씨사이드리조트(실외주차장),37.6171221,126.4981148,강화군,20,0,20,0,20,0,100.0,0.0,인천광역시 강화군 길상면 장흥로 217 강화 씨사이드리조트 실외주차장(테슬라 충전소 옆),서울씨엔지(서울이브이)
CGG00006,송도 트리플스트리트(A/B/C/D동),37.3806957,126.6587837,연수구,35,0,35,0,35,0,100.0,0.0,"인천광역시 연수구 송도과학로16번길 33-1 트리플스트리트(A/B/C/D동) A동(B3F G14-16기둥, H14-18기둥) / B동(B1F I6-8기둥) / C동(B3F K2-4기둥)",서울씨엔지(서울이브이)
CGG00008,인천 한국CITI은행(실외주차장),37.4510261,126.7019835,남동구,6,0,6,0,6,0,100.0,0.0,인천광역시 남동구 인주대로 585 한국CITI은행 실외 주차장 입구 인근,서울씨엔지(서울이브이)
